track Name,artists,track_id,popularity,duration_ms,explicit,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,time_signature
Cannonball,The Breeders,11nv53N7ZnNTCgyl8yxvYd,0,213693,False,alternative rock,0.506,0.761,3,-9.765,1,0.0404,0.00938,0.782,0.298,0.745,112.511,audio_features,11nv53N7ZnNTCgyl8yxvYd,spotify:track:11nv53N7ZnNTCgyl8yxvYd,https://api.spotify.com/v1/tracks/11nv53N7ZnNTCgyl8yxvYd,https://api.spotify.com/v1/audio-analysis/11nv53N7ZnNTCgyl8yxvYd,4
B.O.B. - Bombs Over Baghdad,Outkast,3WibbMr6canxRJXhNtAvLU,59,304227,True,atl hip hop,0.746,0.978,9,-5.324,1,0.0978,0.0555,4.11e-05,0.026,0.653,153.809,audio_features,3WibbMr6canxRJXhNtAvLU,spotify:track:3WibbMr6canxRJXhNtAvLU,https://api.spotify.com/v1/tracks/3WibbMr6canxRJXhNtAvLU,https://api.spotify.com/v1/audio-analysis/3WibbMr6canxRJXhNtAvLU,4
Thinkin Bout You,Frank Ocean,7DfFc7a6Rwfi3YQMRbDMau,84,200747,False,lgbtq+ hip hop,0.721,0.339,0,-11.195,1,0.0532,0.409,0.00153,0.0973,0.2,129.83,audio_features,7DfFc7a6Rwfi3YQMRbDMau,spotify:track:7DfFc7a6Rwfi3YQMRbDMau,https://api.spotify.com/v1/tracks/7DfFc7a6Rwfi3YQMRbDMau,https://api.spotify.com/v1/audio-analysis/7DfFc7a6Rwfi3YQMRbDMau,4
Many Rivers To Cross,Jimmy Cliff,40rAmSzxObSyGNWuo0vF0z,0,161827,False,reggae,0.372,0.39,5,-9.618,1,0.0461,0.718,0.0414,0.132,0.163,140.218,audio_features,40rAmSzxObSyGNWuo0vF0z,spotify:track:40rAmSzxObSyGNWuo0vF0z,https://api.spotify.com/v1/tracks/40rAmSzxObSyGNWuo0vF0z,https://api.spotify.com/v1/audio-analysis/40rAmSzxObSyGNWuo0vF0z,4
Gold Digger,"Kanye West, Jamie Foxx",5XJJdNPkwmbUwE79gv0NxK,0,207401,True,chicago rap,0.646,0.696,1,-5.572,0,0.342,0.0192,0,0.0762,0.625,92.88,audio_features,5XJJdNPkwmbUwE79gv0NxK,spotify:track:5XJJdNPkwmbUwE79gv0NxK,https://api.spotify.com/v1/tracks/5XJJdNPkwmbUwE79gv0NxK,https://api.spotify.com/v1/audio-analysis/5XJJdNPkwmbUwE79gv0NxK,4
Israelites,Desmond Dekker & The Aces,6zho9FpcQLZUN7uiH9QpL7,0,156200,False,N/A,0.805,0.472,10,-11.304,1,0.0481,0.0922,0.331,0.0808,0.975,146.933,audio_features,6zho9FpcQLZUN7uiH9QpL7,spotify:track:6zho9FpcQLZUN7uiH9QpL7,https://api.spotify.com/v1/tracks/6zho9FpcQLZUN7uiH9QpL7,https://api.spotify.com/v1/audio-analysis/6zho9FpcQLZUN7uiH9QpL7,4
Something - Remastered,The Beatles,7oSUp4yZ0FbuSvVmCxH2ty,0,182293,False,british invasion,0.396,0.338,0,-10.872,1,0.0304,0.198,2.62e-06,0.138,0.377,133.522,audio_features,7oSUp4yZ0FbuSvVmCxH2ty,spotify:track:7oSUp4yZ0FbuSvVmCxH2ty,https://api.spotify.com/v1/tracks/7oSUp4yZ0FbuSvVmCxH2ty,https://api.spotify.com/v1/audio-analysis/7oSUp4yZ0FbuSvVmCxH2ty,4
Ring Of Fire - Single Version,Johnny Cash,44l07lisS0RwjmZFN8eR9W,0,155827,False,arkansas country,0.664,0.39,7,-11.766,1,0.0279,0.197,0.000327,0.401,0.625,104.57,audio_features,44l07lisS0RwjmZFN8eR9W,spotify:track:44l07lisS0RwjmZFN8eR9W,https://api.spotify.com/v1/tracks/44l07lisS0RwjmZFN8eR9W,https://api.spotify.com/v1/audio-analysis/44l07lisS0RwjmZFN8eR9W,4
Sexual Healing,Marvin Gaye,3VZmChrnVW8JK6ano4gSED,73,238600,False,classic soul,0.805,0.602,0,-9.7,0,0.0579,0.119,0.000122,0.0581,0.744,94.382,audio_features,3VZmChrnVW8JK6ano4gSED,spotify:track:3VZmChrnVW8JK6ano4gSED,https://api.spotify.com/v1/tracks/3VZmChrnVW8JK6ano4gSED,https://api.spotify.com/v1/audio-analysis/3VZmChrnVW8JK6ano4gSED,4
Cross Road Blues,Robert Johnson,1TrGdXSgiBm8W68D2K1COG,45,149560,False,acoustic blues,0.675,0.311,9,-11.959,1,0.0525,0.93,0.000261,0.102,0.638,97.159,audio_features,1TrGdXSgiBm8W68D2K1COG,spotify:track:1TrGdXSgiBm8W68D2K1COG,https://api.spotify.com/v1/tracks/1TrGdXSgiBm8W68D2K1COG,https://api.spotify.com/v1/audio-analysis/1TrGdXSgiBm8W68D2K1COG,4
Highway To Hell,AC/DC,2Ad9AoxEjqRScYJTPAElo0,0,208400,False,australian rock,0.575,0.927,6,-4.791,0,0.151,0.0644,0.00134,0.164,0.414,115.77,audio_features,2Ad9AoxEjqRScYJTPAElo0,spotify:track:2Ad9AoxEjqRScYJTPAElo0,https://api.spotify.com/v1/tracks/2Ad9AoxEjqRScYJTPAElo0,https://api.spotify.com/v1/audio-analysis/2Ad9AoxEjqRScYJTPAElo0,4
Born To Be Wild,Steppenwolf,63OFKbMaZSDZ4wtesuuq6f,71,210373,False,acid rock,0.438,0.71,2,-12.412,1,0.0919,0.262,0.537,0.221,0.53,145.928,audio_features,63OFKbMaZSDZ4wtesuuq6f,spotify:track:63OFKbMaZSDZ4wtesuuq6f,https://api.spotify.com/v1/tracks/63OFKbMaZSDZ4wtesuuq6f,https://api.spotify.com/v1/audio-analysis/63OFKbMaZSDZ4wtesuuq6f,4
Da Funk,Daft Punk,0MyY4WcN7DIfbSmp5yej5z,61,328680,False,electro,0.806,0.7,0,-5.269,0,0.0752,0.00196,0.891,0.267,0.892,111.215,audio_features,0MyY4WcN7DIfbSmp5yej5z,spotify:track:0MyY4WcN7DIfbSmp5yej5z,https://api.spotify.com/v1/tracks/0MyY4WcN7DIfbSmp5yej5z,https://api.spotify.com/v1/audio-analysis/0MyY4WcN7DIfbSmp5yej5z,4
Theme From Shaft,Isaac Hayes,7nPc4tfJCRvcxxt9Xz3ugx,0,276067,False,classic soul,0.484,0.439,9,-20.487,0,0.0514,0.0356,4.74e-06,0.163,0.618,120.778,audio_features,7nPc4tfJCRvcxxt9Xz3ugx,spotify:track:7nPc4tfJCRvcxxt9Xz3ugx,https://api.spotify.com/v1/tracks/7nPc4tfJCRvcxxt9Xz3ugx,https://api.spotify.com/v1/audio-analysis/7nPc4tfJCRvcxxt9Xz3ugx,4
Brass in Pocket,Pretenders,6YrHQ3Uv9YXK2gJNVTlT8P,47,184093,False,album rock,0.766,0.655,9,-6.676,1,0.0324,0.721,0,0.243,0.815,97.771,audio_features,6YrHQ3Uv9YXK2gJNVTlT8P,spotify:track:6YrHQ3Uv9YXK2gJNVTlT8P,https://api.spotify.com/v1/tracks/6YrHQ3Uv9YXK2gJNVTlT8P,https://api.spotify.com/v1/audio-analysis/6YrHQ3Uv9YXK2gJNVTlT8P,4
"Shake, Rattle and Roll",Big Joe Turner,7aLoa1F3EoM8AeC6Ao1RKz,44,179626,False,blues,0.612,0.584,8,-6.296,1,0.0623,0.788,3.13e-06,0.193,0.845,154.704,audio_features,7aLoa1F3EoM8AeC6Ao1RKz,spotify:track:7aLoa1F3EoM8AeC6Ao1RKz,https://api.spotify.com/v1/tracks/7aLoa1F3EoM8AeC6Ao1RKz,https://api.spotify.com/v1/audio-analysis/7aLoa1F3EoM8AeC6Ao1RKz,4
(I'm Your) Hoochie Coochie Man,Muddy Waters,5PXeYIqbZg0vb2elR5zHrH,0,167427,False,blues,0.701,0.252,2,-15.636,1,0.128,0.829,0,0.0704,0.862,73.627,audio_features,5PXeYIqbZg0vb2elR5zHrH,spotify:track:5PXeYIqbZg0vb2elR5zHrH,https://api.spotify.com/v1/tracks/5PXeYIqbZg0vb2elR5zHrH,https://api.spotify.com/v1/audio-analysis/5PXeYIqbZg0vb2elR5zHrH,4
Jesus Walks,Kanye West,79ek2oolIYyGUO4aVK5IY2,0,193733,True,chicago rap,0.637,0.834,3,-4.686,0,0.323,0.614,0,0.317,0.715,87.312,audio_features,79ek2oolIYyGUO4aVK5IY2,spotify:track:79ek2oolIYyGUO4aVK5IY2,https://api.spotify.com/v1/tracks/79ek2oolIYyGUO4aVK5IY2,https://api.spotify.com/v1/audio-analysis/79ek2oolIYyGUO4aVK5IY2,4
Suzanne,Leonard Cohen,50LqU2nhdE3fmWOuqOjpjz,44,227200,False,canadian singer-songwriter,0.402,0.102,6,-21.048,0,0.0401,0.938,0.000278,0.112,0.307,132.248,audio_features,50LqU2nhdE3fmWOuqOjpjz,spotify:track:50LqU2nhdE3fmWOuqOjpjz,https://api.spotify.com/v1/tracks/50LqU2nhdE3fmWOuqOjpjz,https://api.spotify.com/v1/audio-analysis/50LqU2nhdE3fmWOuqOjpjz,4
Bye Bye Love,The Everly Brothers,0xK34uEDBKa9ZzJ6kelLJE,40,142907,False,adult standards,0.547,0.523,9,-9.176,1,0.0572,0.724,0,0.103,0.89,169.598,audio_features,0xK34uEDBKa9ZzJ6kelLJE,spotify:track:0xK34uEDBKa9ZzJ6kelLJE,https://api.spotify.com/v1/tracks/0xK34uEDBKa9ZzJ6kelLJE,https://api.spotify.com/v1/audio-analysis/0xK34uEDBKa9ZzJ6kelLJE,4
Windowlicker,Aphex Twin,60Pe9j2pCBa4Zp4ztf5nhd,0,368400,False,ambient,0.698,0.789,8,-4.936,1,0.163,0.132,0.0091,0.366,0.492,123.016,audio_features,60Pe9j2pCBa4Zp4ztf5nhd,spotify:track:60Pe9j2pCBa4Zp4ztf5nhd,https://api.spotify.com/v1/tracks/60Pe9j2pCBa4Zp4ztf5nhd,https://api.spotify.com/v1/audio-analysis/60Pe9j2pCBa4Zp4ztf5nhd,4
Heartbeats,The Knife,66e6O0B9GmSRNAnzB0Bm74,0,231800,False,alternative dance,0.646,0.751,8,-4.876,1,0.032,0.0193,7.85e-05,0.113,0.447,87.979,audio_features,66e6O0B9GmSRNAnzB0Bm74,spotify:track:66e6O0B9GmSRNAnzB0Bm74,https://api.spotify.com/v1/tracks/66e6O0B9GmSRNAnzB0Bm74,https://api.spotify.com/v1/audio-analysis/66e6O0B9GmSRNAnzB0Bm74,4
School's Out,Alice Cooper,5Z8EDau8uNcP1E8JvmfkZe,64,210107,False,album rock,0.294,0.745,5,-9.138,1,0.0461,0.05,0.125,0.676,0.347,134.364,audio_features,5Z8EDau8uNcP1E8JvmfkZe,spotify:track:5Z8EDau8uNcP1E8JvmfkZe,https://api.spotify.com/v1/tracks/5Z8EDau8uNcP1E8JvmfkZe,https://api.spotify.com/v1/audio-analysis/5Z8EDau8uNcP1E8JvmfkZe,4
Stop! In The Name Of Love,The Supremes,7FqSO3lbsOEizrtammiZ8Y,0,171613,False,adult standards,0.588,0.689,0,-3.496,1,0.0293,0.744,0,0.111,0.492,115.907,audio_features,7FqSO3lbsOEizrtammiZ8Y,spotify:track:7FqSO3lbsOEizrtammiZ8Y,https://api.spotify.com/v1/tracks/7FqSO3lbsOEizrtammiZ8Y,https://api.spotify.com/v1/audio-analysis/7FqSO3lbsOEizrtammiZ8Y,4
La Vie en rose,Édith Piaf,3lAun9V0YdTlCSIEXPvfsY,58,187733,False,chanson,0.371,0.278,7,-8.596,0,0.0303,0.981,0,0.272,0.338,82.331,audio_features,3lAun9V0YdTlCSIEXPvfsY,spotify:track:3lAun9V0YdTlCSIEXPvfsY,https://api.spotify.com/v1/tracks/3lAun9V0YdTlCSIEXPvfsY,https://api.spotify.com/v1/audio-analysis/3lAun9V0YdTlCSIEXPvfsY,4
Fell In Love With a Girl,The White Stripes,5MSKj7wpVQqSYsnEz1SaTr,0,110093,False,alternative rock,0.213,0.977,0,-1.648,1,0.161,0.673,9.98e-05,0.849,0.356,90.403,audio_features,5MSKj7wpVQqSYsnEz1SaTr,spotify:track:5MSKj7wpVQqSYsnEz1SaTr,https://api.spotify.com/v1/tracks/5MSKj7wpVQqSYsnEz1SaTr,https://api.spotify.com/v1/audio-analysis/5MSKj7wpVQqSYsnEz1SaTr,4
Enter Sandman,Metallica,1hKdDCpiI9mqz1jVHRKG0E,4,331573,False,hard rock,0.579,0.824,6,-8.71,0,0.03,0.00206,0.00903,0.059,0.635,123.331,audio_features,1hKdDCpiI9mqz1jVHRKG0E,spotify:track:1hKdDCpiI9mqz1jVHRKG0E,https://api.spotify.com/v1/tracks/1hKdDCpiI9mqz1jVHRKG0E,https://api.spotify.com/v1/audio-analysis/1hKdDCpiI9mqz1jVHRKG0E,4
Je t'aime moi non plus,"Serge Gainsbourg, Jane Birkin",59q2h8WrGT3khKexiAHWlk,0,262160,False,chanson,0.458,0.52,0,-9.178,1,0.0291,0.0356,0.0216,0.204,0.524,82.448,audio_features,59q2h8WrGT3khKexiAHWlk,spotify:track:59q2h8WrGT3khKexiAHWlk,https://api.spotify.com/v1/tracks/59q2h8WrGT3khKexiAHWlk,https://api.spotify.com/v1/audio-analysis/59q2h8WrGT3khKexiAHWlk,4
Where Is My Mind?,Pixies,6mcxQ1Y3uQRU0IHsvdNLH1,2,236973,False,alternative rock,0.518,0.436,4,-14.134,1,0.0349,0.0157,0.000621,0.079,0.27,80.88,audio_features,6mcxQ1Y3uQRU0IHsvdNLH1,spotify:track:6mcxQ1Y3uQRU0IHsvdNLH1,https://api.spotify.com/v1/tracks/6mcxQ1Y3uQRU0IHsvdNLH1,https://api.spotify.com/v1/audio-analysis/6mcxQ1Y3uQRU0IHsvdNLH1,4
96 Tears,? & The Mysterians,5C6ZxxJloQhJGC1EiRM7da,0,176400,False,chicano punk,0.65,0.569,7,-5.962,1,0.034,0.0658,3.39e-05,0.0796,0.863,123.665,audio_features,5C6ZxxJloQhJGC1EiRM7da,spotify:track:5C6ZxxJloQhJGC1EiRM7da,https://api.spotify.com/v1/tracks/5C6ZxxJloQhJGC1EiRM7da,https://api.spotify.com/v1/audio-analysis/5C6ZxxJloQhJGC1EiRM7da,4
Stan,"Eminem, Dido",2DmziJbL8yx0s4dCutrwTf,0,404107,True,detroit hip hop,0.78,0.768,6,-4.325,0,0.238,0.0371,2.34e-06,0.518,0.507,80.063,audio_features,2DmziJbL8yx0s4dCutrwTf,spotify:track:2DmziJbL8yx0s4dCutrwTf,https://api.spotify.com/v1/tracks/2DmziJbL8yx0s4dCutrwTf,https://api.spotify.com/v1/audio-analysis/2DmziJbL8yx0s4dCutrwTf,4
Radio Free Europe,R.E.M.,6l6O0Q6pd1tc1DiE7GLy4u,35,245787,False,alternative rock,0.366,0.863,9,-7.087,1,0.0502,0.00135,0.014,0.126,0.704,155.149,audio_features,6l6O0Q6pd1tc1DiE7GLy4u,spotify:track:6l6O0Q6pd1tc1DiE7GLy4u,https://api.spotify.com/v1/tracks/6l6O0Q6pd1tc1DiE7GLy4u,https://api.spotify.com/v1/audio-analysis/6l6O0Q6pd1tc1DiE7GLy4u,4
Bring The Noise,Public Enemy,2bKNjAVYsbJ35N2OXFfAxO,0,226040,False,conscious hip hop,0.774,0.831,6,-12.226,1,0.249,0.0679,0,0.062,0.807,110.173,audio_features,2bKNjAVYsbJ35N2OXFfAxO,spotify:track:2bKNjAVYsbJ35N2OXFfAxO,https://api.spotify.com/v1/tracks/2bKNjAVYsbJ35N2OXFfAxO,https://api.spotify.com/v1/audio-analysis/2bKNjAVYsbJ35N2OXFfAxO,4
Ace Of Spades,Motörhead,47FyQCd3TYLrZ9TU6MPaWK,0,166707,False,alternative metal,0.324,0.991,6,-4.465,1,0.197,0.00247,0.00895,0.104,0.195,140.245,audio_features,47FyQCd3TYLrZ9TU6MPaWK,spotify:track:47FyQCd3TYLrZ9TU6MPaWK,https://api.spotify.com/v1/tracks/47FyQCd3TYLrZ9TU6MPaWK,https://api.spotify.com/v1/audio-analysis/47FyQCd3TYLrZ9TU6MPaWK,4
Where Did Our Love Go - Stereo Version,The Supremes,6yz8hKpO3s2byra8Et3w9x,0,151440,False,adult standards,0.562,0.54,0,-7.875,1,0.0365,0.803,3.86e-06,0.106,0.793,134.676,audio_features,6yz8hKpO3s2byra8Et3w9x,spotify:track:6yz8hKpO3s2byra8Et3w9x,https://api.spotify.com/v1/tracks/6yz8hKpO3s2byra8Et3w9x,https://api.spotify.com/v1/audio-analysis/6yz8hKpO3s2byra8Et3w9x,4
Teen Age Riot,Sonic Youth,2tHCRnraE3HBGewTsaxhgh,0,418947,False,alternative rock,0.236,0.969,7,-5.529,1,0.0485,0.00571,0.0955,0.0822,0.735,159.415,audio_features,2tHCRnraE3HBGewTsaxhgh,spotify:track:2tHCRnraE3HBGewTsaxhgh,https://api.spotify.com/v1/tracks/2tHCRnraE3HBGewTsaxhgh,https://api.spotify.com/v1/audio-analysis/2tHCRnraE3HBGewTsaxhgh,4
(Your Love Keeps Lifting Me) Higher and Higher,Jackie Wilson,2P42mn8y5OCL8iBD8n3s8e,0,176933,False,chicago soul,0.576,0.812,7,-7.439,1,0.0638,0.0709,0,0.0644,0.964,96.319,audio_features,2P42mn8y5OCL8iBD8n3s8e,spotify:track:2P42mn8y5OCL8iBD8n3s8e,https://api.spotify.com/v1/tracks/2P42mn8y5OCL8iBD8n3s8e,https://api.spotify.com/v1/audio-analysis/2P42mn8y5OCL8iBD8n3s8e,4
Wake Up,Arcade Fire,4VAkPXhI7xQ6FHlUuY3RzB,0,335333,False,alternative rock,0.254,0.787,0,-4.813,1,0.0365,0.111,0.0449,0.105,0.301,139.389,audio_features,4VAkPXhI7xQ6FHlUuY3RzB,spotify:track:4VAkPXhI7xQ6FHlUuY3RzB,https://api.spotify.com/v1/tracks/4VAkPXhI7xQ6FHlUuY3RzB,https://api.spotify.com/v1/audio-analysis/4VAkPXhI7xQ6FHlUuY3RzB,4
Rumble,Link Wray,0pxThPQcINQ8bBGFGYMwAD,0,144653,False,acoustic blues,0.556,0.72,9,-6.959,1,0.0354,0.0904,0.000107,0.0968,0.502,84.852,audio_features,0pxThPQcINQ8bBGFGYMwAD,spotify:track:0pxThPQcINQ8bBGFGYMwAD,https://api.spotify.com/v1/tracks/0pxThPQcINQ8bBGFGYMwAD,https://api.spotify.com/v1/audio-analysis/0pxThPQcINQ8bBGFGYMwAD,4
Gimme Some Lovin' - Single Mix,The Spencer Davis Group,0g6UcrVsACnRJyTGX6uSHu,0,173973,False,british blues,0.493,0.688,7,-8.143,1,0.0321,0.0126,0.256,0.38,0.533,147.403,audio_features,0g6UcrVsACnRJyTGX6uSHu,spotify:track:0g6UcrVsACnRJyTGX6uSHu,https://api.spotify.com/v1/tracks/0g6UcrVsACnRJyTGX6uSHu,https://api.spotify.com/v1/audio-analysis/0g6UcrVsACnRJyTGX6uSHu,4
Gloria: In Excelsis Deo,Patti Smith,272Z4tzaSMMcgrZ0R494S2,48,354320,False,art punk,0.422,0.814,9,-7.365,1,0.195,0.118,5.3e-06,0.115,0.411,147.065,audio_features,272Z4tzaSMMcgrZ0R494S2,spotify:track:272Z4tzaSMMcgrZ0R494S2,https://api.spotify.com/v1/tracks/272Z4tzaSMMcgrZ0R494S2,https://api.spotify.com/v1/audio-analysis/272Z4tzaSMMcgrZ0R494S2,4
Back In Black,AC/DC,1VkmJOfe1gDFywuzGABPhH,0,255200,False,australian rock,0.436,0.71,9,-5.666,1,0.035,0.0113,0.00811,0.0767,0.735,92.887,audio_features,1VkmJOfe1gDFywuzGABPhH,spotify:track:1VkmJOfe1gDFywuzGABPhH,https://api.spotify.com/v1/tracks/1VkmJOfe1gDFywuzGABPhH,https://api.spotify.com/v1/audio-analysis/1VkmJOfe1gDFywuzGABPhH,4
Tumbling Dice,The Rolling Stones,5RRCU0kcL0EecW39iDFwna,0,226333,False,album rock,0.615,0.91,11,-4.248,1,0.0347,0.5,0.511,0.281,0.77,111.013,audio_features,5RRCU0kcL0EecW39iDFwna,spotify:track:5RRCU0kcL0EecW39iDFwna,https://api.spotify.com/v1/tracks/5RRCU0kcL0EecW39iDFwna,https://api.spotify.com/v1/audio-analysis/5RRCU0kcL0EecW39iDFwna,4
Summer in the City - Remastered,The Lovin' Spoonful,7AzFID6u1b3zIWbd9pb8Dk,61,160307,False,bubblegum pop,0.423,0.681,10,-9.756,1,0.0398,0.0592,0.000177,0.0889,0.56,110.461,audio_features,7AzFID6u1b3zIWbd9pb8Dk,spotify:track:7AzFID6u1b3zIWbd9pb8Dk,https://api.spotify.com/v1/tracks/7AzFID6u1b3zIWbd9pb8Dk,https://api.spotify.com/v1/audio-analysis/7AzFID6u1b3zIWbd9pb8Dk,4
Blind,Hercules & Love Affair,7rWS1umX04r7zzWnGNDu8w,47,376973,False,alternative dance,0.708,0.931,9,-6.052,0,0.0328,0.00388,0.000656,0.0392,0.594,118.588,audio_features,7rWS1umX04r7zzWnGNDu8w,spotify:track:7rWS1umX04r7zzWnGNDu8w,https://api.spotify.com/v1/tracks/7rWS1umX04r7zzWnGNDu8w,https://api.spotify.com/v1/audio-analysis/7rWS1umX04r7zzWnGNDu8w,4
Killing In The Name,Rage Against The Machine,4SkDYOAZSsHb7uF66xXpgt,0,313934,True,alternative metal,0.453,0.78,7,-6.497,1,0.279,0.0178,2.14e-06,0.031,0.712,85.366,audio_features,4SkDYOAZSsHb7uF66xXpgt,spotify:track:4SkDYOAZSsHb7uF66xXpgt,https://api.spotify.com/v1/tracks/4SkDYOAZSsHb7uF66xXpgt,https://api.spotify.com/v1/audio-analysis/4SkDYOAZSsHb7uF66xXpgt,4
Only the Lonely (Know the Way I Feel),Roy Orbison,5ZivB0lMhMGhSjJ82vJ3U8,0,145400,False,adult standards,0.561,0.505,5,-10.788,1,0.0281,0.381,0.00441,0.196,0.948,123.303,audio_features,5ZivB0lMhMGhSjJ82vJ3U8,spotify:track:5ZivB0lMhMGhSjJ82vJ3U8,https://api.spotify.com/v1/tracks/5ZivB0lMhMGhSjJ82vJ3U8,https://api.spotify.com/v1/audio-analysis/5ZivB0lMhMGhSjJ82vJ3U8,4
Just Like Heaven,The Cure,5ft1GmMZA4uNX7afvQfDLn,0,212827,False,new wave,0.439,0.837,9,-11.548,1,0.0336,0.0808,0.0024,0.115,0.511,151.994,audio_features,5ft1GmMZA4uNX7afvQfDLn,spotify:track:5ft1GmMZA4uNX7afvQfDLn,https://api.spotify.com/v1/tracks/5ft1GmMZA4uNX7afvQfDLn,https://api.spotify.com/v1/audio-analysis/5ft1GmMZA4uNX7afvQfDLn,4
Sweet Dreams (Are Made of This) - 2005 Remaster,"Eurythmics, Annie Lennox, Dave Stewart",1TfqLAPs4K3s2rJMoCokcS,83,216933,False,dance rock,0.692,0.711,0,-7.498,0,0.0317,0.225,0,0.12,0.875,125.135,audio_features,1TfqLAPs4K3s2rJMoCokcS,spotify:track:1TfqLAPs4K3s2rJMoCokcS,https://api.spotify.com/v1/tracks/1TfqLAPs4K3s2rJMoCokcS,https://api.spotify.com/v1/audio-analysis/1TfqLAPs4K3s2rJMoCokcS,4
Young Folks,Peter Bjorn and John,4dyx5SzxPPaD8xQIid5Wjj,75,276693,False,alternative dance,0.699,0.812,0,-6.005,1,0.0377,0.0164,0.000763,0.105,0.662,138.185,audio_features,4dyx5SzxPPaD8xQIid5Wjj,spotify:track:4dyx5SzxPPaD8xQIid5Wjj,https://api.spotify.com/v1/tracks/4dyx5SzxPPaD8xQIid5Wjj,https://api.spotify.com/v1/audio-analysis/4dyx5SzxPPaD8xQIid5Wjj,4
Seventeen,Sharon Van Etten,7yMYqHqzye8vtyiHqdVlZw,0,265920,False,art pop,0.538,0.77,5,-7.376,1,0.0487,0.0158,0.214,0.0686,0.238,127.103,audio_features,7yMYqHqzye8vtyiHqdVlZw,spotify:track:7yMYqHqzye8vtyiHqdVlZw,https://api.spotify.com/v1/tracks/7yMYqHqzye8vtyiHqdVlZw,https://api.spotify.com/v1/audio-analysis/7yMYqHqzye8vtyiHqdVlZw,4
Sweet Home Alabama,Lynyrd Skynyrd,0IE26jk0uGSGWHWBM3IaUZ,0,282027,False,album rock,0.588,0.628,0,-11.364,1,0.0252,0.151,0.000655,0.0837,0.934,98.212,audio_features,0IE26jk0uGSGWHWBM3IaUZ,spotify:track:0IE26jk0uGSGWHWBM3IaUZ,https://api.spotify.com/v1/tracks/0IE26jk0uGSGWHWBM3IaUZ,https://api.spotify.com/v1/audio-analysis/0IE26jk0uGSGWHWBM3IaUZ,4
I Can't Explain - Original Mono Version,The Who,0xGTPWVlPZ1oNx2z0XZOXK,0,125933,False,album rock,0.529,0.547,9,-9.295,1,0.0473,0.0782,0,0.0738,0.803,138.708,audio_features,0xGTPWVlPZ1oNx2z0XZOXK,spotify:track:0xGTPWVlPZ1oNx2z0XZOXK,https://api.spotify.com/v1/tracks/0xGTPWVlPZ1oNx2z0XZOXK,https://api.spotify.com/v1/audio-analysis/0xGTPWVlPZ1oNx2z0XZOXK,4
Groove Is in the Heart,Deee-Lite,2He3NOyqtLNE3RQPpeDdSb,67,231787,False,hip house,0.694,0.881,1,-4.053,0,0.0701,0.0153,0.0196,0.0851,0.924,121.554,audio_features,2He3NOyqtLNE3RQPpeDdSb,spotify:track:2He3NOyqtLNE3RQPpeDdSb,https://api.spotify.com/v1/tracks/2He3NOyqtLNE3RQPpeDdSb,https://api.spotify.com/v1/audio-analysis/2He3NOyqtLNE3RQPpeDdSb,4
Float On,Modest Mouse,2lwwrWVKdf3LR9lbbhnr6R,71,208467,False,alternative rock,0.649,0.888,6,-4.807,1,0.0293,0.013,2.23e-06,0.0888,0.553,100.975,audio_features,2lwwrWVKdf3LR9lbbhnr6R,spotify:track:2lwwrWVKdf3LR9lbbhnr6R,https://api.spotify.com/v1/tracks/2lwwrWVKdf3LR9lbbhnr6R,https://api.spotify.com/v1/audio-analysis/2lwwrWVKdf3LR9lbbhnr6R,4
White Christmas,Bing Crosby,3FAO4AyAGNI7QSSnyZD256,0,179293,False,adult standards,0.347,0.172,9,-15.435,1,0.0328,0.903,0.0024,0.37,0.199,97.759,audio_features,3FAO4AyAGNI7QSSnyZD256,spotify:track:3FAO4AyAGNI7QSSnyZD256,https://api.spotify.com/v1/tracks/3FAO4AyAGNI7QSSnyZD256,https://api.spotify.com/v1/audio-analysis/3FAO4AyAGNI7QSSnyZD256,4
You Can't Always Get What You Want,The Rolling Stones,72WZtWs6V7uu3aMgMmEkYe,0,448720,False,album rock,0.319,0.627,0,-9.611,1,0.0687,0.675,7.29e-05,0.289,0.497,85.818,audio_features,72WZtWs6V7uu3aMgMmEkYe,spotify:track:72WZtWs6V7uu3aMgMmEkYe,https://api.spotify.com/v1/tracks/72WZtWs6V7uu3aMgMmEkYe,https://api.spotify.com/v1/audio-analysis/72WZtWs6V7uu3aMgMmEkYe,4
Move on Up - Extended Version,Curtis Mayfield,01gDLZsi0j5fWC28FLPNO8,54,535333,False,chicago soul,0.584,0.975,11,-6.534,0,0.0651,0.141,0.501,0.101,0.876,138.341,audio_features,01gDLZsi0j5fWC28FLPNO8,spotify:track:01gDLZsi0j5fWC28FLPNO8,https://api.spotify.com/v1/tracks/01gDLZsi0j5fWC28FLPNO8,https://api.spotify.com/v1/audio-analysis/01gDLZsi0j5fWC28FLPNO8,4
cellophane,FKA twigs,2cYALQZNXmuFGp2ecgpKMa,0,204067,False,afrofuturism,0.563,0.283,2,-11.858,1,0.0395,0.872,0.000143,0.0899,0.228,106.973,audio_features,2cYALQZNXmuFGp2ecgpKMa,spotify:track:2cYALQZNXmuFGp2ecgpKMa,https://api.spotify.com/v1/tracks/2cYALQZNXmuFGp2ecgpKMa,https://api.spotify.com/v1/audio-analysis/2cYALQZNXmuFGp2ecgpKMa,4
